smiles_std,ALogp2,nAcid,nAromBond,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,SC-4,FMF,nHBAcc,nHBDon,HybRatio,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssBH,khs.sssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.dssC,khs.aasC,khs.aaaC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,nRotB,LipinskiFailures,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,WTPT-2,WTPT-3,WTPT-4,WTPT-5,XLogP,Zagreb
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,9.150624999999994,1.0,12.0,-0.2214396884199009,0.0829106512657167,-0.0655279557463041,0.0360374370411624,21.68338740789932,11.685918828487733,16.0100200179928,-0.3846902777014772,0.3917093937243027,4.268451353961813,9.87960814926304,0.0,0.0,3.0,6.0,3.0,1.0,1.0,0.0,0.7368421052631579,3.0,1.0,0.2,5.78,2.88,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,0.0,1.370423345595428,2.194498488744578,0.0,6.643494673586935,7.478012285100988,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,59.42,5.392317422778761,2.0559111286863883,11.05877201259846,7.956382030881698,3.102389981716754,2.353,102.0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,11.128228809999994,1.0,12.0,-0.1313481542278784,-0.0263055129870995,-0.0032466596520155,0.0388145575726102,21.32340710662284,11.683719399801118,16.010313799219535,-0.3823254317709073,0.392143651701399,4.271994423700846,9.974244522712194,0.0,0.0,1.0,10.0,3.0,1.0,0.0,0.0,0.6842105263157895,3.0,1.0,0.125,7.135802469135802,3.986159169550173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,1.6186147803338975,2.144261316715227,0.0,11.20509868850126,6.120463943040977,0.0,0.0,0.6506976368304991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.37,5.321928094887363,1.9977037106395568,7.346462544748189,7.346462544748189,0.0,3.2170000000000005,94.0
CC(C(=O)OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O)c1ccc(-c2ccccc2)c(F)c1,3.0667014400000063,0.0,12.0,-0.3137851644911386,-0.2337053033771731,0.1623471254976828,-0.1548071945860457,35.923327387829275,11.675174250919538,19.000140327400224,-0.4196750307003214,0.3943214942508247,4.760272584474286,9.818173344566672,0.0,0.0,1.0,9.0,3.0,3.0,4.0,0.0,0.7586206896551724,7.0,4.0,0.3809523809523809,10.543388429752063,5.626634958382877,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,1.6592479167665444,2.67674162490252,0.0,10.22419753768573,13.417682992681875,0.0,0.0,2.135063976967522,2.731817138505806,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.89,6.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,116.45000000000002,5.954196310386876,2.0084610724232843,21.169806894202445,18.599141526276423,0.0,2.4579999999999997,150.0
CC(C(=O)OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O)c1cccc(C(=O)c2ccccc2)c1,2.049192250000001,0.0,12.0,-0.3332848749458784,-0.2454677026774649,0.1389155431611138,-0.1272457134274626,36.19575228432757,11.683720020004532,16.012408093743286,-0.4196750422751422,0.3943372883090561,4.761752713023729,10.132059962667904,0.0,0.0,1.0,10.0,3.0,3.0,4.0,0.0,0.7666666666666667,8.0,4.0,0.3636363636363636,11.227654320987654,6.081011203677105,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,1.8586811478223388,2.67674162490252,0.0,11.76435820584328,13.417682992681875,0.0,0.0,2.4272364380088503,2.8562711316286538,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,133.52,6.0,2.006978822579269,21.1805987522728,21.1805987522728,0.0,1.911,154.0
CC(C(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(-c2ccccc2)c(F)c1,3.0667014400000063,0.0,12.0,-0.3137851644911386,-0.2337053033771731,0.1623471254976828,-0.1548071945860457,35.923327387829275,11.675174250919538,19.000140327400224,-0.4196750307003214,0.3943214942508247,4.760272584474286,9.818173344566672,0.0,0.0,1.0,9.0,3.0,3.0,4.0,0.0,0.7586206896551724,7.0,4.0,0.3809523809523809,10.543388429752063,5.626634958382877,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,1.6592479167665444,2.67674162490252,0.0,10.22419753768573,13.417682992681875,0.0,0.0,2.135063976967522,2.731817138505806,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.89,6.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,116.45000000000002,5.954196310386876,2.0084610724232843,21.169806894202445,18.599141526276423,0.0,2.4579999999999997,150.0
CC(C(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O)c1cccc(C(=O)c2ccccc2)c1,2.049192250000001,0.0,12.0,-0.3332848749458784,-0.2454677026774649,0.1389155431611138,-0.1272457134274626,36.19575228432757,11.683720020004532,16.012408093743286,-0.4196750422751422,0.3943372883090561,4.761752713023729,10.132059962667904,0.0,0.0,1.0,10.0,3.0,3.0,4.0,0.0,0.7666666666666667,8.0,4.0,0.3636363636363636,11.227654320987654,6.081011203677105,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,1.8586811478223388,2.67674162490252,0.0,11.76435820584328,13.417682992681875,0.0,0.0,2.4272364380088503,2.8562711316286538,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,133.52,6.0,2.006978822579269,21.1805987522728,21.1805987522728,0.0,1.911,154.0
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1.3142329599999971,0.0,6.0,-0.1320637341327981,-0.2370142215882659,0.1125777513258443,0.0124020762097422,25.457856443440264,11.68657854985552,16.00195421642053,-0.4218175062691491,0.322578925882066,5.153324156777023,10.089764948417985,1.0,0.0,0.0,4.0,2.0,5.0,5.0,0.3535533905932737,0.4545454545454545,4.0,4.0,0.6470588235294118,7.7134986225895315,5.551497443389335,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.5000000000000004,2.9298028676170924,2.313619678986685,3.0,6.258764189770795,5.669746481494515,0.8950914528857917,0.0,0.5000000000000001,0.6694329500821695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.95,5.523561956057013,1.9856230330055369,13.545817743928987,10.669197439162488,2.8766203047665035,1.1659999999999997,112.0
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1.2717072899999984,0.0,5.0,-0.3787834493084318,-0.1905906734037579,0.3770652958572025,-0.1216535180202769,30.89108135017877,11.808131686566256,31.974576510057307,-0.4221729672734192,0.4144286174756539,5.226679907878101,10.296519347179654,1.0,0.0,2.0,0.0,0.0,9.0,1.0,0.3535533905932737,0.5238095238095238,6.0,2.0,0.8461538461538461,8.022222222222222,5.950413223140496,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.5000000000000004,2.392175658249121,1.4819259510187868,3.0,4.190133451868675,1.3103706971044482,0.5984084805885755,0.0,0.0,0.3849001794597506,0.1666666666666666,0.0,0.0,0.0,0.6850067105944414,0.8630543739971821,0.0,2.01,7.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,107.98,5.459431618637297,1.9920093884483665,24.14379281551697,8.590092246546101,12.499150959328988,1.277,104.0
CC(C)(C)O,0.3286728899999986,0.0,0.0,-0.0160443919408497,-0.0193052299317816,0.0,0.0,5.774469035540946,11.809058534647816,15.997953368412102,-0.4211039563625199,0.2199313418238043,4.576367599051691,6.88415914246179,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5000000000000004,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,3.0,1.7,2.25,2.25,0.0,0.8009999999999999,20.0
CC(C)(C)c1ccc(O)c(O)c1,7.266259360000004,0.0,6.0,-0.0265330938683261,-0.0644964446115095,0.0304370689040044,0.0060952983698641,13.548938071081892,11.690205360654655,15.999129346883429,-0.4030250864164145,0.3534155968166654,4.903300189560454,9.719610225823082,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.2886751345948129,0.5,2.0,2.0,0.4,3.3950617283950617,2.4930747922437675,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,1.5000000000000004,2.7256808892482094,2.6316159643915795,3.0,1.6509636244473134,1.6509636244473134,1.3103706971044482,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.46,4.584962500721156,1.917175521550922,5.00888944691091,5.00888944691091,0.0,3.1880000000000006,60.0
CC(C)(C)c1ccccc1O,8.779368999999996,0.0,6.0,-0.0200012308218982,-0.0029712349679241,-0.0018271169000725,-0.0021296210286524,11.774469035540946,11.690475974682846,15.997956607738548,-0.3999829575213232,0.3122099503737378,5.375945548013252,9.761142920045035,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.2886751345948129,0.5454545454545454,1.0,1.0,0.4,3.1640625,2.2145328719723185,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,1.5000000000000004,3.0487964889276884,2.449489742783178,3.0,3.965406456500188,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.23,4.459431618637298,1.9232449688518287,2.518653584960852,2.518653584960852,0.0,3.222000000000001,54.0
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,45.177217960000014,0.0,12.0,-0.0330206261685935,-0.1158632774631476,0.0473113379227495,0.0185161075491297,195.5813012363435,11.682748513942506,78.92152876700133,-0.3898530329184317,0.3859626127027838,6.427738383826476,13.088075066746825,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.1666666666666666,0.6190476190476191,2.0,2.0,0.2,6.2456747404844295,3.347107438016529,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.4999999999999999,2.666666666666667,4.4987306015227935,2.0,1.88988157484231,8.664419560622242,3.265986323710904,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.46,5.459431618637297,1.964732704306252,15.051793327528944,4.999399454742769,0.0,7.714,112.0
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,13.896492840000002,0.0,12.0,-0.0363869480151586,-0.0228597113781487,0.0003791055744419,0.0169616636578818,18.54893807108189,11.682788818830891,15.999021256257626,-0.4003393504891753,0.3150966060126131,4.844900521286632,11.52278778168064,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.1666666666666666,0.7647058823529411,2.0,2.0,0.2,5.325443786982248,3.0625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.4999999999999999,4.618802153517007,2.5298221281347035,2.0,8.691901917570458,1.5326188647871062,2.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.46,5.169925001442312,1.992619804584227,5.031858743343748,5.031858743343748,0.0,4.522000000000001,88.0
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,13.414638760000006,0.0,12.0,-0.2909919460380585,-0.176663878065417,0.1666927617586253,0.0018645810525648,28.097876142163784,11.6828364142588,16.00338878541941,-0.4056533929488249,0.3192879166598136,4.710963743098852,11.66212656266255,0.0,0.0,0.0,10.0,2.0,6.0,2.0,0.1666666666666666,0.92,2.0,0.0,0.4285714285714285,7.935,5.041666666666667,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.4999999999999999,5.255258316002157,2.7849533001676674,2.0,13.625357463232138,2.7287381726216258,1.9759012680250485,0.0,0.0,0.0,0.7593518422752366,0.0,0.0,0.0,0.0,0.0,0.0,3.33,8.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,43.52,5.807354922057604,2.021588129801082,11.628624029215027,11.628624029215027,0.0,4.4380000000000015,136.0
CC(C)=CCC/C(C)=C/CO,8.608942810000002,0.0,0.0,-0.048186221322493,-0.0136644266303027,0.0233661858686133,-0.0025550420074401,11.774469035540946,11.727930905625067,15.997947044056218,-0.4192686823924808,0.2242173642034275,4.196648083447886,8.554128237375174,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.6,6.694214876033058,7.901234567901234,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.7211247851537042,4.282910726134384,2.683281572999748,0.0,4.508797713853318,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,4.321928094887363,1.8623742455245391,2.4044093210821025,2.4044093210821025,0.0,2.524,42.0
CC(C)=O,0.0595360000000001,0.0,0.0,-0.0228747392119322,-0.0382376550212491,0.0,0.0,4.774469035540946,11.83959292341987,16.00594615378202,-0.3952114583176212,0.2856334948913063,3.459833954463704,5.2015230424138,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.3333333333333333,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.4999999999999999,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07,2.584962500721156,1.6830127018922194,2.2440169358562927,2.2440169358562927,0.0,0.185,12.0
CC(C)CC(C)O,2.56,0.0,0.0,-0.0234343835724403,-0.0138924622365243,-0.0004642727532577,-3.462788933317579e-05,7.774469035540946,11.801110876735402,15.997949638127803,-0.4216407568894496,0.1950815644181981,4.576408360402617,7.50090709662213,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.061224489795918,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.944940787421155,1.5000000000000004,3.4641016151377557,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,3.584962500721156,1.787023204897657,2.353722018894524,2.353722018894524,0.0,1.819,26.0
CC(C)CCC(=O)O,2.563841439999997,1.0,0.0,-0.0930834544171535,0.0016620113529794,-0.0042767298723391,-0.0002182207967932,9.548938071081892,11.802248687662908,16.009788512379316,-0.3815472397565586,0.3768292466373355,3.698241209848886,7.479553594371428,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.8333333333333334,3.9375,7.2,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4999999999999999,1.6329931618554518,2.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,3.807354922057604,1.812740088920523,4.735810142208514,4.735810142208514,0.0,1.819,30.0
